Title,Content
우주항공청 “2032년 달 착륙 목표…달 탐사 2단계 사업 본격화”,"크게보기
미국항공우주국(NASA)이 공개한 유인 달 착륙 계획 ‘아르테미스 프로젝트’의 가상 이미지. 사진 출처 NASA

2032년으로 계획된 달 착륙선 개발 사업이 본격적으로 추진된다. 우주항공청은 30일 한국항공우주연구원(항우연)과 달 탐사 2단계 사업에 대한 협약을 체결했다고 4일 밝혔다.

달 탐사 2단계 사업에는 △달 착륙선 독자 개발 △달 표면 연착륙 실증 △과학·기술 임무수행 등이 포함된다. 독자적으로 달 표면을 탐사할 수 있는 기술을 확보해 우주 탐사 주권을 확보하겠다는 것이다.

이번 사업은 올해 10월부터 2033년 12월까지 진행된다. 2032년 한국형 차세대발사체(KSLV-Ⅲ)에 달 착륙선을 실어 쏘아 올리는 것이 목표다. 한국형 차세대발사체는 누리호 3배 이상의 발사 성능을 목표로 항우연과 한화에어로스페이스가 공동 개발 중이다. 달 착륙 임무에 필요한 탑재체는 수요에 기반해 기획 연구를 통해 선정될 예정이며 착륙지와 함께 결정된다.

지금까지 달 탐사에 성공한 나라는 미국, 러시아(옛 소련), 중국, 인도, 일본 등 5개 나라다. 달에 있는 희소자원의 가치가 높고 화성 등 심우주 탐사를 위한 전초기지로 달을 활용하기 위해 세계 각국의 달 탐사 경쟁이 뜨거운 상황이다. 류동영 우주청 달착륙프로그램장은 “달 착륙선 개발 사업을 통해 미래 달 기반 우주 경제 활동에 참여할 수 있는 역량을 강화할 것”이라고 했다."
